event_id,event_name,phase,vehicle_type,parking_lot_id,assigned_capacity
159,HEIM + HANDWERK/Food&Life,runtime,busses,15,42
159,HEIM + HANDWERK/Food&Life,runtime,trucks,15,320
159,HEIM + HANDWERK/Food&Life,disassembly,cars,1,260
159,HEIM + HANDWERK/Food&Life,disassembly,cars,2,675
159,HEIM + HANDWERK/Food&Life,disassembly,cars,12,100
159,HEIM + HANDWERK/Food&Life,disassembly,cars,11,225
159,HEIM + HANDWERK/Food&Life,disassembly,cars,4,240
159,HEIM + HANDWERK/Food&Life,disassembly,busses,4,240
159,HEIM + HANDWERK/Food&Life,disassembly,trucks,4,420
159,HEIM + HANDWERK/Food&Life,disassembly,trucks,3,648
159,HEIM + HANDWERK/Food&Life,disassembly,trucks,13,48
159,HEIM + HANDWERK/Food&Life,disassembly,trucks,14,4
160,ISPO Munich,assembly,cars,5,1500
160,ISPO Munich,assembly,cars,6,575
160,ISPO Munich,assembly,cars,7,750
160,ISPO Munich,assembly,cars,8,365
160,ISPO Munich,assembly,busses,8,435
160,ISPO Munich,assembly,busses,9,69
160,ISPO Munich,assembly,busses,10,36
160,ISPO Munich,assembly,trucks,10,864
160,ISPO Munich,assembly,trucks,4,900
160,ISPO Munich,assembly,trucks,19,636
160,ISPO Munich,runtime,cars,5,1500
160,ISPO Munich,runtime,cars,6,575
160,ISPO Munich,runtime,cars,7,750
160,ISPO Munich,runtime,cars,8,800
160,ISPO Munich,runtime,cars,9,70
160,ISPO Munich,runtime,cars,10,900
160,ISPO Munich,runtime,cars,19,1230
160,ISPO Munich,runtime,cars,18,615
160,ISPO Munich,runtime,busses,18,360
160,ISPO Munich,runtime,trucks,18,364
160,ISPO Munich,runtime,trucks,17,156
160,ISPO Munich,disassembly,cars,5,1500
160,ISPO Munich,disassembly,cars,6,575
160,ISPO Munich,disassembly,cars,7,45
160,ISPO Munich,disassembly,busses,7,360
160,ISPO Munich,disassembly,trucks,7,344
160,ISPO Munich,disassembly,trucks,8,800
160,ISPO Munich,disassembly,trucks,9,68
160,ISPO Munich,disassembly,trucks,10,388
161,BAU,assembly,cars,1,260
161,BAU,assembly,cars,2,675
161,BAU,assembly,cars,3,650
161,BAU,assembly,cars,11,225
161,BAU,assembly,cars,12,100
161,BAU,assembly,cars,4,900
161,BAU,assembly,cars,14,490
161,BAU,assembly,busses,14,540
161,BAU,assembly,trucks,14,68
161,BAU,assembly,trucks,15,900
161,BAU,assembly,trucks,5,1500
161,BAU,assembly,trucks,16,12
161,BAU,runtime,cars,1,260
161,BAU,runtime,cars,2,675
161,BAU,runtime,cars,3,650
161,BAU,runtime,cars,11,225
161,BAU,runtime,cars,12,100
161,BAU,runtime,cars,4,900
161,BAU,runtime,cars,14,1100
161,BAU,runtime,cars,15,900
161,BAU,runtime,cars,5,1500
161,BAU,runtime,cars,16,20
161,BAU,runtime,busses,16,360
161,BAU,runtime,trucks,16,520
161,BAU,disassembly,cars,1,260
161,BAU,disassembly,cars,2,675
161,BAU,disassembly,cars,3,650
161,BAU,disassembly,cars,11,225
161,BAU,disassembly,cars,12,100
161,BAU,disassembly,cars,4,650
161,BAU,disassembly,busses,4,249
161,BAU,disassembly,busses,14,171
161,BAU,disassembly,trucks,14,928
161,BAU,disassembly,trucks,15,900
161,BAU,disassembly,trucks,5,92
162,Trendset,assembly,cars,1,260
162,Trendset,assembly,cars,2,675
162,Trendset,assembly,cars,3,585
162,Trendset,assembly,busses,3,63
162,Trendset,assembly,busses,11,177
162,Trendset,assembly,trucks,11,48
162,Trendset,assembly,trucks,12,100
162,Trendset,assembly,trucks,4,900
162,Trendset,assembly,trucks,14,72
162,Trendset,runtime,cars,1,260
162,Trendset,runtime,cars,2,675
162,Trendset,runtime,cars,3,650
162,Trendset,runtime,cars,11,225
162,Trendset,runtime,cars,12,100
162,Trendset,runtime,cars,4,900
162,Trendset,runtime,cars,14,780
162,Trendset,runtime,busses,14,210
162,Trendset,runtime,trucks,14,108
162,Trendset,runtime,trucks,15,172
162,Trendset,disassembly,cars,1,260
162,Trendset,disassembly,cars,2,675
162,Trendset,disassembly,cars,3,95
162,Trendset,disassembly,busses,3,180
162,Trendset,disassembly,trucks,3,372
162,Trendset,disassembly,trucks,11,224
162,Trendset,disassembly,trucks,12,100
162,Trendset,disassembly,trucks,4,64
163,Bauma Mediendialog,assembly,cars,4,100
163,Bauma Mediendialog,assembly,trucks,4,80
163,Bauma Mediendialog,runtime,cars,4,270
163,Bauma Mediendialog,disassembly,cars,4,120
163,Bauma Mediendialog,disassembly,busses,4,30
163,Bauma Mediendialog,disassembly,trucks,4,80
164,opti,assembly,cars,1,260
164,opti,assembly,cars,2,600
164,opti,assembly,busses,2,75
164,opti,assembly,busses,3,75
164,opti,assembly,trucks,3,572
164,opti,assembly,trucks,11,68
164,opti,runtime,cars,14,2
164,opti,runtime,cars,15,728
164,opti,runtime,cars,5,1500
164,opti,runtime,cars,16,1130
164,opti,runtime,cars,6,450
164,opti,runtime,busses,6,123
164,opti,runtime,busses,17,87
164,opti,runtime,trucks,17,320
164,opti,disassembly,cars,3,3
164,opti,disassembly,cars,11,1
164,opti,disassembly,cars,4,836
164,opti,disassembly,cars,14,450
164,opti,disassembly,busses,14,210
164,opti,disassembly,trucks,14,440
164,opti,disassembly,trucks,15,520
165,F.RE.E,assembly,cars,4,900
165,F.RE.E,assembly,cars,5,1500
165,F.RE.E,assembly,cars,16,580
165,F.RE.E,assembly,busses,16,480
165,F.RE.E,assembly,trucks,16,68
165,F.RE.E,assembly,trucks,14,1100
165,F.RE.E,assembly,trucks,15,900
165,F.RE.E,assembly,trucks,6,172
165,F.RE.E,runtime,cars,4,900
165,F.RE.E,runtime,cars,5,1500
165,F.RE.E,runtime,cars,16,1130
165,F.RE.E,runtime,cars,14,1100
165,F.RE.E,runtime,cars,15,700
165,F.RE.E,runtime,busses,15,198
165,F.RE.E,runtime,busses,6,102
165,F.RE.E,runtime,trucks,6,440
165,F.RE.E,disassembly,cars,4,900
165,F.RE.E,disassembly,cars,5,1500
165,F.RE.E,disassembly,cars,16,260
165,F.RE.E,disassembly,busses,16,450
165,F.RE.E,disassembly,trucks,16,420
165,F.RE.E,disassembly,trucks,14,1100
165,F.RE.E,disassembly,trucks,15,480
166,INHORGENTA MUNICH,assembly,cars,5,870
166,INHORGENTA MUNICH,assembly,busses,5,150
166,INHORGENTA MUNICH,assembly,trucks,5,480
166,INHORGENTA MUNICH,assembly,trucks,6,160
166,INHORGENTA MUNICH,runtime,cars,5,1500
166,INHORGENTA MUNICH,runtime,cars,6,575
166,INHORGENTA MUNICH,runtime,cars,7,750
166,INHORGENTA MUNICH,runtime,cars,8,800
166,INHORGENTA MUNICH,runtime,cars,9,70
166,INHORGENTA MUNICH,runtime,cars,10,485
166,INHORGENTA MUNICH,runtime,busses,10,240
166,INHORGENTA MUNICH,runtime,trucks,10,172
166,INHORGENTA MUNICH,runtime,trucks,4,188
166,INHORGENTA MUNICH,disassembly,cars,5,740
166,INHORGENTA MUNICH,disassembly,busses,5,120
166,INHORGENTA MUNICH,disassembly,trucks,5,560
167,IMOT,assembly,cars,1,260
167,IMOT,assembly,cars,2,10
167,IMOT,assembly,busses,2,60
167,IMOT,assembly,trucks,2,200
167,IMOT,runtime,cars,1,260
167,IMOT,runtime,cars,2,675
167,IMOT,runtime,cars,3,495
167,IMOT,runtime,busses,3,90
167,IMOT,runtime,trucks,3,64
167,IMOT,runtime,trucks,11,56
167,IMOT,disassembly,cars,1,260
167,IMOT,disassembly,cars,2,60
167,IMOT,disassembly,busses,2,60
167,IMOT,disassembly,trucks,2,240
168,ICE / CCE / InPrint,assembly,cars,4,440
168,ICE / CCE / InPrint,assembly,busses,4,60
168,ICE / CCE / InPrint,assembly,trucks,4,320
168,ICE / CCE / InPrint,runtime,cars,4,900
168,ICE / CCE / InPrint,runtime,cars,5,1170
168,ICE / CCE / InPrint,runtime,busses,5,120
168,ICE / CCE / InPrint,runtime,trucks,5,160
168,ICE / CCE / InPrint,disassembly,cars,4,430
168,ICE / CCE / InPrint,disassembly,busses,4,60
168,ICE / CCE / InPrint,disassembly,trucks,4,320
169,IHM,assembly,cars,4,760
169,IHM,assembly,busses,4,120
169,IHM,assembly,trucks,4,20
169,IHM,assembly,trucks,5,540
169,IHM,runtime,cars,4,900
169,IHM,runtime,cars,5,1500
169,IHM,runtime,cars,16,1130
169,IHM,runtime,cars,14,920
169,IHM,runtime,busses,14,180
169,IHM,runtime,busses,15,60
169,IHM,runtime,trucks,15,360
169,IHM,disassembly,cars,4,900
169,IHM,disassembly,cars,5,780
169,IHM,disassembly,busses,5,270
169,IHM,disassembly,trucks,5,448
169,IHM,disassembly,trucks,16,832
170,bauma,assembly,cars,4,900
170,bauma,assembly,cars,5,1500
170,bauma,assembly,cars,16,770
170,bauma,assembly,busses,16,360
170,bauma,assembly,busses,14,180
170,bauma,assembly,trucks,14,920
170,bauma,assembly,trucks,15,900
170,bauma,assembly,trucks,6,572
170,bauma,assembly,trucks,3,8
170,bauma,runtime,cars,4,900
170,bauma,runtime,cars,5,1500
170,bauma,runtime,cars,16,1130
170,bauma,runtime,cars,14,1100
170,bauma,runtime,cars,15,900
170,bauma,runtime,cars,6,575
170,bauma,runtime,cars,3,650
170,bauma,runtime,cars,17,1340
170,bauma,runtime,cars,18,1340
170,bauma,runtime,cars,12,100
170,bauma,runtime,cars,2,675
170,bauma,runtime,cars,19,1230
170,bauma,runtime,cars,11,225
170,bauma,runtime,cars,7,750
170,bauma,runtime,cars,20,3385
170,bauma,runtime,busses,20,870
170,bauma,runtime,trucks,20,344
170,bauma,runtime,trucks,8,800
170,bauma,runtime,trucks,9,68
170,bauma,runtime,trucks,10,108
170,bauma,disassembly,cars,4,900
170,bauma,disassembly,cars,5,1500
170,bauma,disassembly,cars,16,560
170,bauma,disassembly,busses,16,480
170,bauma,disassembly,trucks,16,88
170,bauma,disassembly,trucks,14,1100
170,bauma,disassembly,trucks,15,900
170,bauma,disassembly,trucks,6,112
171,The smarter E Europe,assembly,cars,1,260
171,The smarter E Europe,assembly,cars,2,675
171,The smarter E Europe,assembly,cars,12,100
171,The smarter E Europe,assembly,cars,11,225
171,The smarter E Europe,assembly,cars,4,900
171,The smarter E Europe,assembly,cars,3,550
171,The smarter E Europe,assembly,busses,3,99
171,The smarter E Europe,assembly,busses,14,351
171,The smarter E Europe,assembly,trucks,14,748
171,The smarter E Europe,assembly,trucks,15,900
171,The smarter E Europe,assembly,trucks,16,392
171,The smarter E Europe,runtime,cars,1,260
171,The smarter E Europe,runtime,cars,2,675
171,The smarter E Europe,runtime,cars,12,100
171,The smarter E Europe,runtime,cars,11,225
171,The smarter E Europe,runtime,cars,4,900
171,The smarter E Europe,runtime,cars,3,650
171,The smarter E Europe,runtime,cars,14,1100
171,The smarter E Europe,runtime,cars,15,900
171,The smarter E Europe,runtime,cars,16,1130
171,The smarter E Europe,runtime,cars,5,1500
171,The smarter E Europe,runtime,cars,17,1340
171,The smarter E Europe,runtime,cars,6,575
171,The smarter E Europe,runtime,cars,18,1340
171,The smarter E Europe,runtime,cars,19,475
171,The smarter E Europe,runtime,busses,19,630
171,The smarter E Europe,runtime,trucks,19,124
171,The smarter E Europe,runtime,trucks,20,796
171,The smarter E Europe,disassembly,cars,1,260
171,The smarter E Europe,disassembly,cars,2,675
171,The smarter E Europe,disassembly,cars,12,100
171,The smarter E Europe,disassembly,cars,11,225
171,The smarter E Europe,disassembly,cars,4,900
171,The smarter E Europe,disassembly,cars,3,650
171,The smarter E Europe,disassembly,cars,14,1100
171,The smarter E Europe,disassembly,cars,15,900
171,The smarter E Europe,disassembly,cars,16,20
171,The smarter E Europe,disassembly,busses,16,810
171,The smarter E Europe,disassembly,trucks,16,300
171,The smarter E Europe,disassembly,trucks,5,1500
171,The smarter E Europe,disassembly,trucks,17,1340
171,The smarter E Europe,disassembly,trucks,6,460
172,OutDoor by ISPO,assembly,cars,1,260
172,OutDoor by ISPO,assembly,cars,2,675
172,OutDoor by ISPO,assembly,cars,3,635
172,OutDoor by ISPO,assembly,busses,3,15
172,OutDoor by ISPO,assembly,busses,11,225
172,OutDoor by ISPO,assembly,busses,12,30
172,OutDoor by ISPO,assembly,trucks,12,68
172,OutDoor by ISPO,assembly,trucks,4,900
172,OutDoor by ISPO,assembly,trucks,14,192
172,OutDoor by ISPO,runtime,cars,1,260
172,OutDoor by ISPO,runtime,cars,2,675
172,OutDoor by ISPO,runtime,cars,3,650
172,OutDoor by ISPO,runtime,cars,11,225
172,OutDoor by ISPO,runtime,cars,12,100
172,OutDoor by ISPO,runtime,cars,4,900
172,OutDoor by ISPO,runtime,cars,14,1100
172,OutDoor by ISPO,runtime,cars,15,900
172,OutDoor by ISPO,runtime,cars,5,100
172,OutDoor by ISPO,runtime,busses,5,270
172,OutDoor by ISPO,runtime,trucks,5,400
172,OutDoor by ISPO,disassembly,cars,1,260
172,OutDoor by ISPO,disassembly,cars,2,675
172,OutDoor by ISPO,disassembly,cars,3,650
172,OutDoor by ISPO,disassembly,cars,11,115
172,OutDoor by ISPO,disassembly,busses,11,108
172,OutDoor by ISPO,disassembly,busses,12,99
172,OutDoor by ISPO,disassembly,busses,4,63
172,OutDoor by ISPO,disassembly,trucks,4,836
172,OutDoor by ISPO,disassembly,trucks,14,444
173,transport logistic,assembly,cars,5,1500
173,transport logistic,assembly,cars,6,575
173,transport logistic,assembly,cars,7,750
173,transport logistic,assembly,cars,8,155
173,transport logistic,assembly,busses,8,480
173,transport logistic,assembly,trucks,8,164
173,transport logistic,assembly,trucks,9,68
173,transport logistic,assembly,trucks,10,900
173,transport logistic,assembly,trucks,4,900
173,transport logistic,assembly,trucks,19,208
173,transport logistic,runtime,cars,5,1500
173,transport logistic,runtime,cars,6,575
173,transport logistic,runtime,cars,7,750
173,transport logistic,runtime,cars,8,800
173,transport logistic,runtime,cars,9,70
173,transport logistic,runtime,cars,10,900
173,transport logistic,runtime,cars,4,900
173,transport logistic,runtime,cars,19,1230
173,transport logistic,runtime,cars,18,915
173,transport logistic,runtime,busses,18,420
173,transport logistic,runtime,trucks,18,4
173,transport logistic,runtime,trucks,3,636
173,transport logistic,disassembly,cars,5,1500
173,transport logistic,disassembly,cars,6,575
173,transport logistic,disassembly,cars,7,645
173,transport logistic,disassembly,busses,7,105
173,transport logistic,disassembly,busses,8,345
173,transport logistic,disassembly,trucks,8,452
173,transport logistic,disassembly,trucks,9,68
173,transport logistic,disassembly,trucks,10,900
173,transport logistic,disassembly,trucks,4,620
174,automatica,assembly,cars,1,260
174,automatica,assembly,cars,2,675
174,automatica,assembly,cars,12,100
174,automatica,assembly,cars,11,225
174,automatica,assembly,cars,4,520
174,automatica,assembly,busses,4,300
174,automatica,assembly,trucks,4,80
174,automatica,assembly,trucks,3,648
174,automatica,assembly,trucks,14,592
174,automatica,runtime,cars,1,260
174,automatica,runtime,cars,2,675
174,automatica,runtime,cars,12,100
174,automatica,runtime,cars,11,225
174,automatica,runtime,cars,4,900
174,automatica,runtime,cars,3,650
174,automatica,runtime,cars,14,410
174,automatica,runtime,busses,14,180
174,automatica,runtime,trucks,14,280
174,automatica,disassembly,cars,1,260
174,automatica,disassembly,cars,2,675
174,automatica,disassembly,cars,12,100
174,automatica,disassembly,cars,11,185
174,automatica,disassembly,busses,11,39
174,automatica,disassembly,busses,4,171
174,automatica,disassembly,trucks,4,728
174,automatica,disassembly,trucks,3,192
175,LASER World of PHOTONICS,assembly,cars,1,260
175,LASER World of PHOTONICS,assembly,cars,2,675
175,LASER World of PHOTONICS,assembly,cars,3,650
175,LASER World of PHOTONICS,assembly,cars,11,225
175,LASER World of PHOTONICS,assembly,cars,12,10
175,LASER World of PHOTONICS,assembly,busses,12,90
175,LASER World of PHOTONICS,assembly,busses,4,210
175,LASER World of PHOTONICS,assembly,trucks,4,688
175,LASER World of PHOTONICS,assembly,trucks,14,672
175,LASER World of PHOTONICS,runtime,cars,14,230
175,LASER World of PHOTONICS,runtime,cars,15,900
175,LASER World of PHOTONICS,runtime,cars,5,1500
175,LASER World of PHOTONICS,runtime,cars,16,750
175,LASER World of PHOTONICS,runtime,busses,16,180
175,LASER World of PHOTONICS,runtime,trucks,16,200
175,LASER World of PHOTONICS,runtime,trucks,6,80
175,LASER World of PHOTONICS,disassembly,cars,1,260
175,LASER World of PHOTONICS,disassembly,cars,2,675
175,LASER World of PHOTONICS,disassembly,cars,3,385
175,LASER World of PHOTONICS,disassembly,busses,3,210
175,LASER World of PHOTONICS,disassembly,trucks,3,52
175,LASER World of PHOTONICS,disassembly,trucks,11,224
175,LASER World of PHOTONICS,disassembly,trucks,12,100
175,LASER World of PHOTONICS,disassembly,trucks,4,624
176,BLOCKER Salesforce World Tour München,assembly,cars,4,190
176,BLOCKER Salesforce World Tour München,assembly,busses,4,30
176,BLOCKER Salesforce World Tour München,assembly,trucks,4,160
176,BLOCKER Salesforce World Tour München,runtime,cars,4,140
176,BLOCKER Salesforce World Tour München,disassembly,cars,4,20
177,Trendset Juli,assembly,cars,4,900
177,Trendset Juli,assembly,cars,5,680
177,Trendset Juli,assembly,busses,5,270
177,Trendset Juli,assembly,trucks,5,548
177,Trendset Juli,assembly,trucks,16,652
177,Trendset Juli,runtime,cars,4,880
177,Trendset Juli,runtime,cars,5,1500
177,Trendset Juli,runtime,cars,16,1130
177,Trendset Juli,runtime,cars,14,70
177,Trendset Juli,runtime,busses,14,210
177,Trendset Juli,runtime,trucks,14,280
177,Trendset Juli,disassembly,cars,4,900
177,Trendset Juli,disassembly,cars,5,240
177,Trendset Juli,disassembly,busses,5,180
177,Trendset Juli,disassembly,trucks,5,840
178,BLOCKER Salesforce World Tour München,assembly,cars,4,280
178,BLOCKER Salesforce World Tour München,assembly,busses,4,60
178,BLOCKER Salesforce World Tour München,assembly,trucks,4,200
178,BLOCKER Salesforce World Tour München,runtime,cars,4,900
178,BLOCKER Salesforce World Tour München,runtime,cars,5,740
178,BLOCKER Salesforce World Tour München,runtime,busses,5,90
178,BLOCKER Salesforce World Tour München,runtime,trucks,5,120
178,BLOCKER Salesforce World Tour München,disassembly,cars,4,360
178,BLOCKER Salesforce World Tour München,disassembly,busses,4,60
178,BLOCKER Salesforce World Tour München,disassembly,trucks,4,280
179,IAA 2025,assembly,cars,5,1140
179,IAA 2025,assembly,busses,5,180
179,IAA 2025,assembly,trucks,5,180
179,IAA 2025,assembly,trucks,6,572
179,IAA 2025,assembly,trucks,7,88
179,IAA 2025,runtime,cars,5,1500
179,IAA 2025,runtime,cars,6,575
179,IAA 2025,runtime,cars,7,750
179,IAA 2025,runtime,cars,8,800
179,IAA 2025,runtime,cars,9,70
179,IAA 2025,runtime,cars,10,75
179,IAA 2025,runtime,busses,10,210
179,IAA 2025,runtime,trucks,10,320
179,IAA 2025,disassembly,cars,5,1360
179,IAA 2025,disassembly,busses,5,138
179,IAA 2025,disassembly,busses,6,102
179,IAA 2025,disassembly,trucks,6,472
179,IAA 2025,disassembly,trucks,7,568
180,drinktec,assembly,cars,5,1500
180,drinktec,assembly,cars,6,575
180,drinktec,assembly,cars,7,750
180,drinktec,assembly,cars,8,545
180,drinktec,assembly,busses,8,255
180,drinktec,assembly,busses,9,69
180,drinktec,assembly,busses,10,246
180,drinktec,assembly,trucks,10,652
180,drinktec,assembly,trucks,4,900
180,drinktec,assembly,trucks,19,968
180,drinktec,runtime,cars,5,1500
180,drinktec,runtime,cars,6,575
180,drinktec,runtime,cars,7,750
180,drinktec,runtime,cars,8,800
180,drinktec,runtime,cars,9,70
180,drinktec,runtime,cars,10,900
180,drinktec,runtime,cars,4,900
180,drinktec,runtime,cars,19,1230
180,drinktec,runtime,cars,18,1340
180,drinktec,runtime,cars,3,650
180,drinktec,runtime,cars,17,625
180,drinktec,runtime,busses,17,510
180,drinktec,runtime,trucks,17,204
180,drinktec,runtime,trucks,16,556
180,drinktec,disassembly,cars,5,1500
180,drinktec,disassembly,cars,6,575
180,drinktec,disassembly,cars,7,85
180,drinktec,disassembly,busses,7,360
180,drinktec,disassembly,trucks,7,304
180,drinktec,disassembly,trucks,8,800
180,drinktec,disassembly,trucks,9,68
180,drinktec,disassembly,trucks,10,428
181,expo real Leergut Halle,assembly,cars,1,40
181,expo real Leergut Halle,assembly,trucks,1,40
181,expo real Leergut Halle,runtime,cars,1,180
181,expo real Leergut Halle,disassembly,cars,1,180
181,expo real Leergut Halle,disassembly,busses,1,30
181,expo real Leergut Halle,disassembly,trucks,1,48
181,expo real Leergut Halle,disassembly,trucks,2,72
182,EXPO REAL,assembly,cars,1,260
182,EXPO REAL,assembly,cars,2,675
182,EXPO REAL,assembly,cars,12,100
182,EXPO REAL,assembly,cars,11,225
182,EXPO REAL,assembly,cars,4,900
182,EXPO REAL,assembly,cars,3,650
182,EXPO REAL,assembly,cars,14,750
182,EXPO REAL,assembly,busses,14,348
182,EXPO REAL,assembly,busses,15,252
182,EXPO REAL,assembly,trucks,15,648
182,EXPO REAL,assembly,trucks,16,1128
182,EXPO REAL,assembly,trucks,5,904
182,EXPO REAL,runtime,cars,1,260
182,EXPO REAL,runtime,cars,2,675
182,EXPO REAL,runtime,cars,12,100
182,EXPO REAL,runtime,cars,11,225
182,EXPO REAL,runtime,cars,4,900
182,EXPO REAL,runtime,cars,3,650
182,EXPO REAL,runtime,cars,14,1100
182,EXPO REAL,runtime,cars,15,900
182,EXPO REAL,runtime,cars,16,1130
182,EXPO REAL,runtime,cars,5,1180
182,EXPO REAL,runtime,busses,5,318
182,EXPO REAL,runtime,busses,17,72
182,EXPO REAL,runtime,trucks,17,600
182,EXPO REAL,disassembly,cars,1,260
